Epoch1 Loss: 584200.0, New Best Found!!
Epoch515 Loss: 136.85144989623595, New Best Found!!
Epoch516 Loss: 136.73079824107234, New Best Found!!
Epoch517 Loss: 136.61073148280656, New Best Found!!
Epoch518 Loss: 136.4912479782723, New Best Found!!
Epoch519 Loss: 136.37234606602917, New Best Found!!
Epoch520 Loss: 136.25402406579371, New Best Found!!
Epoch521 Loss: 136.13628027792572, New Best Found!!
Epoch522 Loss: 136.01911298296793, New Best Found!!
Epoch523 Loss: 135.90252044123974, New Best Found!!
Epoch524 Loss: 135.78650089248123, New Best Found!!
Epoch525 Loss: 135.67105255554293, New Best Found!!
Epoch526 Loss: 135.55617362812615, New Best Found!!
Epoch527 Loss: 135.44186228656542, New Best Found!!
Epoch528 Loss: 135.32811668565427, New Best Found!!
Epoch529 Loss: 135.2149349585127, New Best Found!!
Epoch530 Loss: 135.10231521649376, New Best Found!!
Epoch531 Loss: 134.99025554912646, New Best Found!!
Epoch532 Loss: 134.87875402409458, New Best Found!!
Epoch533 Loss: 134.76780868725237, New Best Found!!
Epoch534 Loss: 134.65741756266743, New Best Found!!
Epoch535 Loss: 134.5475786526992, New Best Found!!
Epoch536 Loss: 134.43828993810487, New Best Found!!
Epoch537 Loss: 134.32954937817215, New Best Found!!
Epoch538 Loss: 134.22135491088125, New Best Found!!
Epoch539 Loss: 134.11370445309032, New Best Found!!
Epoch540 Loss: 134.00659590074468, New Best Found!!
Epoch541 Loss: 133.90002712911172, New Best Found!!
Epoch542 Loss: 133.79399599303352, New Best Found!!
Epoch543 Loss: 133.68850032720437, New Best Found!!
Epoch544 Loss: 133.58353794646573, New Best Found!!
Epoch545 Loss: 133.47910664612, New Best Found!!
Epoch546 Loss: 133.3752042022638, New Best Found!!
Epoch547 Loss: 133.27182837213738, New Best Found!!
Epoch548 Loss: 133.16897689449107, New Best Found!!
Epoch549 Loss: 133.06664748996653, New Best Found!!
Epoch550 Loss: 132.96483786149466, New Best Found!!
Epoch551 Loss: 132.86354569470535, New Best Found!!
Epoch552 Loss: 132.7627686583523, New Best Found!!
Epoch553 Loss: 132.66250440475258, New Best Found!!
Epoch554 Loss: 132.5627505702344, New Best Found!!
Epoch555 Loss: 132.4635047756005, New Best Found!!
Epoch556 Loss: 132.36476462660025, New Best Found!!
Epoch557 Loss: 132.26652771441374, New Best Found!!
Epoch558 Loss: 132.1687916161466, New Best Found!!
Epoch559 Loss: 132.07155389533133, New Best Found!!
Epoch560 Loss: 131.97481210244106, New Best Found!!
Epoch561 Loss: 131.8785637754092, New Best Found!!
Epoch562 Loss: 131.78280644015848, New Best Found!!
Epoch563 Loss: 131.68753761113643, New Best Found!!
Epoch564 Loss: 131.59275479185715, New Best Found!!
Epoch565 Loss: 131.49845547545112, New Best Found!!
Epoch566 Loss: 131.40463714521712, New Best Found!!
Epoch567 Loss: 131.31129727518433, New Best Found!!
Epoch568 Loss: 131.21843333067164, New Best Found!!
Epoch569 Loss: 131.126042768859, New Best Found!!
Epoch570 Loss: 131.03412303935397, New Best Found!!
Epoch571 Loss: 130.94267158476737, New Best Found!!
Epoch572 Loss: 130.85168584128687, New Best Found!!
Epoch573 Loss: 130.76116323925342, New Best Found!!
Epoch574 Loss: 130.6711012037384, New Best Found!!
Epoch575 Loss: 130.5814971551213, New Best Found!!
Epoch576 Loss: 130.4923485096656, New Best Found!!
Epoch577 Loss: 130.40365268009512, New Best Found!!
Epoch578 Loss: 130.31540707616787, New Best Found!!
Epoch579 Loss: 130.22760910524806, New Best Found!!
Epoch580 Loss: 130.14025617287567, New Best Found!!
Epoch581 Loss: 130.05334568333046, New Best Found!!
Epoch582 Loss: 129.96687504019522, New Best Found!!
Epoch583 Loss: 129.88084164691224, New Best Found!!
Epoch584 Loss: 129.7952429073357, New Best Found!!
Epoch585 Loss: 129.71007622627727, New Best Found!!
Epoch586 Loss: 129.62533901004736, New Best Found!!
Epoch587 Loss: 129.54102866698832, New Best Found!!
Epoch588 Loss: 129.4571426080011, New Best Found!!
Epoch589 Loss: 129.3736782470638, New Best Found!!
Epoch590 Loss: 129.29063300174352, New Best Found!!
Epoch591 Loss: 129.20800429369731, New Best Found!!
Epoch592 Loss: 129.1257895491673, New Best Found!!
Epoch593 Loss: 129.04398619946434, New Best Found!!
Epoch594 Loss: 128.96259168144263, New Best Found!!
Epoch595 Loss: 128.88160343796406, New Best Found!!
Epoch596 Loss: 128.80101891835474, New Best Found!!
Epoch597 Loss: 128.7208355788457, New Best Found!!
Epoch598 Loss: 128.64105088300894, New Best Found!!
Epoch599 Loss: 128.5616623021775, New Best Found!!
Epoch600 Loss: 128.48266731585778, New Best Found!!
Epoch601 Loss: 128.40406341212724, New Best Found!!
Epoch602 Loss: 128.32584808802315, New Best Found!!
Epoch603 Loss: 128.24801884991757, New Best Found!!
Epoch604 Loss: 128.17057321388268, New Best Found!!
Epoch605 Loss: 128.0935087060396, New Best Found!!
Epoch606 Loss: 128.01682286290148, New Best Found!!
Epoch607 Loss: 127.94051323169852, New Best Found!!
Epoch608 Loss: 127.86457737069395, New Best Found!!
Epoch609 Loss: 127.78901284948773, New Best Found!!
Epoch610 Loss: 127.71381724930626, New Best Found!!
Epoch611 Loss: 127.63898816328059, New Best Found!!
Epoch612 Loss: 127.56452319671455, New Best Found!!
Epoch613 Loss: 127.49041996733693, New Best Found!!
Epoch614 Loss: 127.41667610554484, New Best Found!!
Epoch615 Loss: 127.34328925463305, New Best Found!!
Epoch616 Loss: 127.27025707101231, New Best Found!!
Epoch617 Loss: 127.19757722441686, New Best Found!!
Epoch618 Loss: 127.1252473980981, New Best Found!!
Epoch619 Loss: 127.05326528900804, New Best Found!!
Epoch620 Loss: 126.98162860797241, New Best Found!!
Epoch621 Loss: 126.91033507985048, New Best Found!!
Epoch622 Loss: 126.83938244368552, New Best Found!!
Epoch623 Loss: 126.76876845284403, New Best Found!!
Epoch624 Loss: 126.69849087514376, New Best Found!!
Epoch625 Loss: 126.62854749297232, New Best Found!!
Epoch626 Loss: 126.55893610339515, New Best Found!!
Epoch627 Loss: 126.48965451825411, New Best Found!!
Epoch628 Loss: 126.42070056425311, New Best Found!!
Epoch629 Loss: 126.35207208304124, New Best Found!!
Epoch630 Loss: 126.28376693127834, New Best Found!!
Epoch631 Loss: 126.21578298069787, New Best Found!!
Epoch632 Loss: 126.14811811815702, New Best Found!!
Epoch633 Loss: 126.08077024568146, New Best Found!!
Epoch634 Loss: 126.01373728049815, New Best Found!!
Epoch635 Loss: 125.94701715506383, New Best Found!!
Epoch636 Loss: 125.88060781708296, New Best Found!!
Epoch637 Loss: 125.81450722951938, New Best Found!!
Epoch638 Loss: 125.74871337060021, New Best Found!!
Epoch639 Loss: 125.6832242338129, New Best Found!!
Epoch640 Loss: 125.6180378278951, New Best Found!!
Epoch641 Loss: 125.55315217681849, New Best Found!!
Epoch642 Loss: 125.48856531976547, New Best Found!!
Epoch643 Loss: 125.42427531110158, New Best Found!!
Epoch644 Loss: 125.36028022033837, New Best Found!!
Epoch645 Loss: 125.29657813209504, New Best Found!!
Epoch646 Loss: 125.23316714605194, New Best Found!!
Epoch647 Loss: 125.17004537689918, New Best Found!!
Epoch648 Loss: 125.10721095428138, New Best Found!!
Epoch649 Loss: 125.04466202273663, New Best Found!!
Epoch650 Loss: 124.98239674163175, New Best Found!!
Epoch651 Loss: 124.92041328509292, New Best Found!!
Epoch652 Loss: 124.85870984193113, New Best Found!!
Epoch653 Loss: 124.79728461556688, New Best Found!!
Epoch654 Loss: 124.73613582394752, New Best Found!!
Epoch655 Loss: 124.67526169946339, New Best Found!!
Epoch656 Loss: 124.61466048886093, New Best Found!!
Epoch657 Loss: 124.55433045315111, New Best Found!!
Epoch658 Loss: 124.49426986751611, New Best Found!!
Epoch659 Loss: 124.43447702121318, New Best Found!!
Epoch660 Loss: 124.3749502174754, New Best Found!!
Epoch661 Loss: 124.31568777341185, New Best Found!!
Epoch662 Loss: 124.25668801990227, New Best Found!!
Epoch663 Loss: 124.19794930149394, New Best Found!!
Epoch664 Loss: 124.13946997629297, New Best Found!!
Epoch665 Loss: 124.08124841585636, New Best Found!!
Epoch666 Loss: 124.02328300508097, New Best Found!!
Epoch667 Loss: 123.96557214209216, New Best Found!!
Epoch668 Loss: 123.90811423813062, New Best Found!!
Epoch669 Loss: 123.85090771743803, New Best Found!!
Epoch670 Loss: 123.79395101714235, New Best Found!!
Epoch671 Loss: 123.73724258714047, New Best Found!!
Epoch672 Loss: 123.68078088998342, New Best Found!!
Epoch673 Loss: 123.62456440075681, New Best Found!!
Epoch674 Loss: 123.56859160696476, New Best Found!!
Epoch675 Loss: 123.51286100841025, New Best Found!!
Epoch676 Loss: 123.45737111707628, New Best Found!!
Epoch677 Loss: 123.40212045700834, New Best Found!!
Epoch678 Loss: 123.34710756419348, New Best Found!!
Epoch679 Loss: 123.29233098644319, New Best Found!!
Epoch680 Loss: 123.23778928327344, New Best Found!!
Epoch681 Loss: 123.18348102578494, New Best Found!!
Epoch682 Loss: 123.12940479654696, New Best Found!!
Epoch683 Loss: 123.07555918947678, New Best Found!!
Epoch684 Loss: 123.02194280972253, New Best Found!!
Epoch685 Loss: 122.96855427354623, New Best Found!!
Epoch686 Loss: 122.91539220820621, New Best Found!!
Epoch687 Loss: 122.86245525184106, New Best Found!!
Epoch688 Loss: 122.80974205335319, New Best Found!!
Epoch689 Loss: 122.75725127229474, New Best Found!!
Epoch690 Loss: 122.70498157875274, New Best Found!!
Epoch691 Loss: 122.65293165323602, New Best Found!!
Epoch692 Loss: 122.60110018656142, New Best Found!!
Epoch693 Loss: 122.5494858797436, New Best Found!!
Epoch694 Loss: 122.49808744388262, New Best Found!!
Epoch695 Loss: 122.44690360005458, New Best Found!!
Epoch696 Loss: 122.39593307920309, New Best Found!!
Epoch697 Loss: 122.34517462203078, New Best Found!!
Epoch698 Loss: 122.2946269788928, New Best Found!!
Epoch699 Loss: 122.24428890969047, New Best Found!!
Epoch700 Loss: 122.19415918376718, New Best Found!!
Epoch701 Loss: 122.14423657980454, New Best Found!!
Epoch702 Loss: 122.09451988572029, New Best Found!!
Epoch703 Loss: 122.04500789856623, New Best Found!!
Epoch704 Loss: 121.99569942442925, New Best Found!!
Epoch705 Loss: 121.94659327833139, New Best Found!!
Epoch706 Loss: 121.89768828413307, New Best Found!!
Epoch707 Loss: 121.84898327443611, New Best Found!!
Epoch708 Loss: 121.800477090489, New Best Found!!
Epoch709 Loss: 121.75216858209187, New Best Found!!
Epoch710 Loss: 121.70405660750512, New Best Found!!
Epoch711 Loss: 121.65614003335692, New Best Found!!
Epoch712 Loss: 121.60841773455306, New Best Found!!
Epoch713 Loss: 121.5608885941891, New Best Found!!
Epoch714 Loss: 121.51355150346049, New Best Found!!
Epoch715 Loss: 121.46640536157793, New Best Found!!
Epoch716 Loss: 121.41944907568144, New Best Found!!
Epoch717 Loss: 121.37268156075592, New Best Found!!
Epoch718 Loss: 121.32610173954883, New Best Found!!
Epoch719 Loss: 121.27970854248912, New Best Found!!
Epoch720 Loss: 121.23350090760505, New Best Found!!
Epoch721 Loss: 121.18747778044755, New Best Found!!
Epoch722 Loss: 121.14163811401016, New Best Found!!
Epoch723 Loss: 121.09598086865311, New Best Found!!
Epoch724 Loss: 121.0505050120281, New Best Found!!
Epoch725 Loss: 121.00520951900344, New Best Found!!
Epoch726 Loss: 120.96009337159124, New Best Found!!
Epoch727 Loss: 120.9151555588744, New Best Found!!
Epoch728 Loss: 120.87039507693693, New Best Found!!
Epoch729 Loss: 120.82581092879289, New Best Found!!
Epoch730 Loss: 120.781402124319, New Best Found!!
Epoch731 Loss: 120.73716768018542, New Best Found!!
Epoch732 Loss: 120.6931066197911, New Best Found!!
Epoch733 Loss: 120.6492179731964, New Best Found!!
Epoch734 Loss: 120.6055007770597, New Best Found!!
Epoch735 Loss: 120.56195407457457, New Best Found!!
Epoch736 Loss: 120.51857691540566, New Best Found!!
Epoch737 Loss: 120.47536835562882, New Best Found!!
Epoch738 Loss: 120.4323274576702, New Best Found!!
Epoch739 Loss: 120.38945329024683, New Best Found!!
Epoch740 Loss: 120.34674492830814, New Best Found!!
Epoch741 Loss: 120.30420145297792, New Best Found!!
Epoch742 Loss: 120.2618219514988, New Best Found!!
Epoch743 Loss: 120.21960551717615, New Best Found!!
Epoch744 Loss: 120.17755124932205, New Best Found!!
Epoch745 Loss: 120.13565825320337, New Best Found!!
Epoch746 Loss: 120.09392563998647, New Best Found!!
Epoch747 Loss: 120.05235252668713, New Best Found!!
Epoch748 Loss: 120.01093803611714, New Best Found!!
Epoch749 Loss: 119.96968129683472, New Best Found!!
Epoch750 Loss: 119.92858144309503, New Best Found!!
Epoch751 Loss: 119.88763761479957, New Best Found!!
Epoch752 Loss: 119.84684895744888, New Best Found!!
Epoch753 Loss: 119.80621462209537, New Best Found!!
Epoch754 Loss: 119.76573376529497, New Best Found!!
Epoch755 Loss: 119.7254055490627, New Best Found!!
Epoch756 Loss: 119.68522914082536, New Best Found!!
Epoch757 Loss: 119.64520371337848, New Best Found!!
Epoch758 Loss: 119.60532844484057, New Best Found!!
Epoch759 Loss: 119.56560251861107, New Best Found!!
Epoch760 Loss: 119.52602512332608, New Best Found!!
Epoch761 Loss: 119.48659545281718, New Best Found!!
Epoch762 Loss: 119.44731270606947, New Best Found!!
Epoch763 Loss: 119.40817608717998, New Best Found!!
Epoch764 Loss: 119.36918480531816, New Best Found!!
Epoch765 Loss: 119.33033807468489, New Best Found!!
Epoch766 Loss: 119.29163511447395, New Best Found!!
Epoch767 Loss: 119.25307514883269, New Best Found!!
Epoch768 Loss: 119.2146574068237, New Best Found!!
Epoch769 Loss: 119.1763811223877, New Best Found!!
Epoch770 Loss: 119.13824553430511, New Best Found!!
Epoch771 Loss: 119.10024988616028, New Best Found!!
Epoch772 Loss: 119.06239342630444, New Best Found!!
Epoch773 Loss: 119.0246754078202, New Best Found!!
Epoch774 Loss: 118.98709508848556, New Best Found!!
Epoch775 Loss: 118.94965173074034, New Best Found!!
Epoch776 Loss: 118.91234460164956, New Best Found!!
Epoch777 Loss: 118.87517297287141, New Best Found!!
Epoch778 Loss: 118.83813612062208, New Best Found!!
Epoch779 Loss: 118.80123332564312, New Best Found!!
Epoch780 Loss: 118.76446387316832, New Best Found!!
Epoch781 Loss: 118.72782705289134, New Best Found!!
Epoch782 Loss: 118.69132215893326, New Best Found!!
Epoch783 Loss: 118.6549484898114, New Best Found!!
Epoch784 Loss: 118.61870534840713, New Best Found!!
Epoch785 Loss: 118.58259204193529, New Best Found!!
Epoch786 Loss: 118.54660788191379, New Best Found!!
Epoch787 Loss: 118.5107521841323, New Best Found!!
Epoch788 Loss: 118.47502426862319, New Best Found!!
Epoch789 Loss: 118.4394234596309, New Best Found!!
Epoch790 Loss: 118.40394908558298, New Best Found!!
Epoch791 Loss: 118.36860047906148, New Best Found!!
Epoch792 Loss: 118.33337697677324, New Best Found!!
Epoch793 Loss: 118.2982779195216, New Best Found!!
Epoch794 Loss: 118.2633026521787, New Best Found!!
Epoch795 Loss: 118.22845052365682, New Best Found!!
Epoch796 Loss: 118.1937208868816, New Best Found!!
Epoch797 Loss: 118.15911309876358, New Best Found!!
Epoch798 Loss: 118.1246265201717, New Best Found!!
Epoch799 Loss: 118.09026051590702, New Best Found!!
Epoch800 Loss: 118.05601445467455, New Best Found!!
Epoch801 Loss: 118.02188770905848, New Best Found!!
Epoch802 Loss: 117.98787965549487, New Best Found!!
Epoch803 Loss: 117.9539896742466, New Best Found!!
Epoch804 Loss: 117.92021714937748, New Best Found!!
Epoch805 Loss: 117.8865614687268, New Best Found!!
Epoch806 Loss: 117.85302202388442, New Best Found!!
Epoch807 Loss: 117.81959821016514, New Best Found!!
Epoch808 Loss: 117.78628942658482, New Best Found!!
Epoch809 Loss: 117.75309507583549, New Best Found!!
Epoch810 Loss: 117.72001456426116, New Best Found!!
Epoch811 Loss: 117.6870473018338, New Best Found!!
Epoch812 Loss: 117.65419270212902, New Best Found!!
Epoch813 Loss: 117.62145018230322, New Best Found!!
Epoch814 Loss: 117.58881916306952, New Best Found!!
Epoch815 Loss: 117.55629906867489, New Best Found!!
Epoch816 Loss: 117.52388932687656, New Best Found!!
Epoch817 Loss: 117.4915893689203, New Best Found!!
Epoch818 Loss: 117.45939862951606, New Best Found!!
Epoch819 Loss: 117.42731654681694, New Best Found!!
Epoch820 Loss: 117.39534256239673, New Best Found!!
Epoch821 Loss: 117.3634761212266, New Best Found!!
Epoch822 Loss: 117.331716671655, New Best Found!!
Epoch823 Loss: 117.30006366538447, New Best Found!!
Epoch824 Loss: 117.26851655745068, New Best Found!!
Epoch825 Loss: 117.23707480620078, New Best Found!!
Epoch826 Loss: 117.20573787327308, New Best Found!!
Epoch827 Loss: 117.1745052235746, New Best Found!!
Epoch828 Loss: 117.14337632526143, New Best Found!!
Epoch829 Loss: 117.11235064971746, New Best Found!!
Epoch830 Loss: 117.08142767153382, New Best Found!!
Epoch831 Loss: 117.05060686848879, New Best Found!!
Epoch832 Loss: 117.01988772152775, New Best Found!!
Epoch833 Loss: 116.98926971474242, New Best Found!!
Epoch834 Loss: 116.95875233535165, New Best Found!!
Epoch835 Loss: 116.92833507368198, New Best Found!!
Epoch836 Loss: 116.89801742314725, New Best Found!!
Epoch837 Loss: 116.86779888022993, New Best Found!!
Epoch838 Loss: 116.83767894446137, New Best Found!!
Epoch839 Loss: 116.80765711840323, New Best Found!!
Epoch840 Loss: 116.77773290762839, New Best Found!!
Epoch841 Loss: 116.74790582070194, New Best Found!!
Epoch842 Loss: 116.71817536916329, New Best Found!!
Epoch843 Loss: 116.68854106750678, New Best Found!!
Epoch844 Loss: 116.65900243316389, New Best Found!!
Epoch845 Loss: 116.62955898648535, New Best Found!!
Epoch846 Loss: 116.6002102507225, New Best Found!!
Epoch847 Loss: 116.5709557520104, New Best Found!!
Epoch848 Loss: 116.54179501934857, New Best Found!!
Epoch849 Loss: 116.5127275845854, New Best Found!!
Epoch850 Loss: 116.48375298239937, New Best Found!!
Epoch851 Loss: 116.45487075028247, New Best Found!!
Epoch852 Loss: 116.4260804285222, New Best Found!!
Epoch853 Loss: 116.39738156018605, New Best Found!!
Epoch854 Loss: 116.36877369110336, New Best Found!!
Epoch855 Loss: 116.34025636984927, New Best Found!!
Epoch856 Loss: 116.311829147728, New Best Found!!
Epoch857 Loss: 116.28349157875658, New Best Found!!
Epoch858 Loss: 116.25524321964888, New Best Found!!
Epoch859 Loss: 116.22708362979839, New Best Found!!
Epoch860 Loss: 116.19901237126402, New Best Found!!
Epoch861 Loss: 116.1710290087525, New Best Found!!
Epoch862 Loss: 116.14313310960407, New Best Found!!
Epoch863 Loss: 116.11532424377558, New Best Found!!
Epoch864 Loss: 116.08760198382642, New Best Found!!
Epoch865 Loss: 116.05996590490241, New Best Found!!
Epoch866 Loss: 116.03241558472102, New Best Found!!
Epoch867 Loss: 116.00495060355631, New Best Found!!
Epoch868 Loss: 115.9775705442234, New Best Found!!
Epoch869 Loss: 115.9502749920647, New Best Found!!
Epoch870 Loss: 115.92306353493534, New Best Found!!
Epoch871 Loss: 115.89593576318718, New Best Found!!
Epoch872 Loss: 115.86889126965637, New Best Found!!
Epoch873 Loss: 115.84192964964807, New Best Found!!
Epoch874 Loss: 115.81505050092252, New Best Found!!
Epoch875 Loss: 115.78825342368134, New Best Found!!
Epoch876 Loss: 115.76153802055323, New Best Found!!
Epoch877 Loss: 115.73490389658106, New Best Found!!
Epoch878 Loss: 115.7083506592071, New Best Found!!
Epoch879 Loss: 115.68187791826097, New Best Found!!
Epoch880 Loss: 115.65548528594528, New Best Found!!
Epoch881 Loss: 115.629172376823, New Best Found!!
Epoch882 Loss: 115.60293880780432, New Best Found!!
Epoch883 Loss: 115.57678419813334, New Best Found!!
Epoch884 Loss: 115.55070816937553, New Best Found!!
Epoch885 Loss: 115.5247103454052, New Best Found!!
Epoch886 Loss: 115.49879035239294, New Best Found!!
Epoch887 Loss: 115.47294781879239, New Best Found!!
Epoch888 Loss: 115.44718237532915, New Best Found!!
Epoch889 Loss: 115.4214936549875, New Best Found!!
Epoch890 Loss: 115.3958812929992, New Best Found!!
Epoch891 Loss: 115.37034492683054, New Best Found!!
Epoch892 Loss: 115.34488419617156, New Best Found!!
Epoch893 Loss: 115.31949874292322, New Best Found!!
Epoch894 Loss: 115.29418821118665, New Best Found!!
Epoch895 Loss: 115.26895224725115, New Best Found!!
Epoch896 Loss: 115.24379049958308, New Best Found!!
Epoch897 Loss: 115.21870261881446, New Best Found!!
Epoch898 Loss: 115.19368825773154, New Best Found!!
Epoch899 Loss: 115.1687470712642, New Best Found!!
Epoch900 Loss: 115.14387871647463, New Best Found!!
Epoch901 Loss: 115.11908285254663, New Best Found!!
Epoch902 Loss: 115.09435914077498, New Best Found!!
Epoch903 Loss: 115.0697072445546, New Best Found!!
Epoch904 Loss: 115.04512682937002, New Best Found!!
Epoch905 Loss: 115.02061756278513, New Best Found!!
Epoch906 Loss: 114.99617911443262, New Best Found!!
Epoch907 Loss: 114.9718111560042, New Best Found!!
Epoch908 Loss: 114.94751336123964, New Best Found!!
Epoch909 Loss: 114.92328540591788, New Best Found!!
Epoch910 Loss: 114.89912696784587, New Best Found!!
Epoch911 Loss: 114.8750377268495, New Best Found!!
Epoch912 Loss: 114.85101736476405, New Best Found!!
Epoch913 Loss: 114.82706556542396, New Best Found!!
Epoch914 Loss: 114.8031820146534, New Best Found!!
Epoch915 Loss: 114.77936640025688, New Best Found!!
Epoch916 Loss: 114.75561841201025, New Best Found!!
Epoch917 Loss: 114.7319377416504, New Best Found!!
Epoch918 Loss: 114.70832408286743, New Best Found!!
Epoch919 Loss: 114.68477713129404, New Best Found!!
Epoch920 Loss: 114.66129658449792, New Best Found!!
Epoch921 Loss: 114.63788214197163, New Best Found!!
Epoch922 Loss: 114.61453350512446, New Best Found!!
Epoch923 Loss: 114.59125037727313, New Best Found!!
Epoch924 Loss: 114.56803246363344, New Best Found!!
Epoch925 Loss: 114.54487947131133, New Best Found!!
Epoch926 Loss: 114.52179110929438, New Best Found!!
Epoch927 Loss: 114.49876708844332, New Best Found!!
Epoch928 Loss: 114.47580712148378, New Best Found!!
Epoch929 Loss: 114.45291092299726, New Best Found!!
Epoch930 Loss: 114.43007820941352, New Best Found!!
Epoch931 Loss: 114.40730869900194, New Best Found!!
Epoch932 Loss: 114.38460211186332, New Best Found!!
Epoch933 Loss: 114.36195816992215, New Best Found!!
Epoch934 Loss: 114.33937659691786, New Best Found!!
Epoch935 Loss: 114.31685711839694, New Best Found!!
Epoch936 Loss: 114.29439946170562, New Best Found!!
Epoch937 Loss: 114.27200335598117, New Best Found!!
Epoch938 Loss: 114.24966853214418, New Best Found!!
Epoch939 Loss: 114.22739472289095, New Best Found!!
Epoch940 Loss: 114.20518166268548, New Best Found!!
Epoch941 Loss: 114.18302908775173, New Best Found!!
Epoch942 Loss: 114.16093673606612, New Best Found!!
Epoch943 Loss: 114.1389043473493, New Best Found!!
Epoch944 Loss: 114.116931663059, New Best Found!!
Epoch945 Loss: 114.09501842638224, New Best Found!!
Epoch946 Loss: 114.07316438222801, New Best Found!!
Epoch947 Loss: 114.05136927721861, New Best Found!!
Epoch948 Loss: 114.02963285968391, New Best Found!!
Epoch949 Loss: 114.00795487965183, New Best Found!!
Epoch950 Loss: 113.98633508884262, New Best Found!!
Epoch951 Loss: 113.9647732406598, New Best Found!!
Epoch952 Loss: 113.94326909018385, New Best Found!!
Epoch953 Loss: 113.92182239416397, New Best Found!!
Epoch954 Loss: 113.90043291101145, New Best Found!!
Epoch955 Loss: 113.87910040079106, New Best Found!!
Epoch956 Loss: 113.8578246252146, New Best Found!!
Epoch957 Loss: 113.83660534763267, New Best Found!!
Epoch958 Loss: 113.81544233302789, New Best Found!!
Epoch959 Loss: 113.79433534800704, New Best Found!!
Epoch960 Loss: 113.77328416079328, New Best Found!!
Epoch961 Loss: 113.7522885412197, New Best Found!!
Epoch962 Loss: 113.73134826072047, New Best Found!!
Epoch963 Loss: 113.71046309232415, New Best Found!!
Epoch964 Loss: 113.6896328106461, New Best Found!!
Epoch965 Loss: 113.66885719188049, New Best Found!!
Epoch966 Loss: 113.64813601379348, New Best Found!!
Epoch967 Loss: 113.62746905571464, New Best Found!!
Epoch968 Loss: 113.6068560985299, New Best Found!!
Epoch969 Loss: 113.58629692467386, New Best Found!!
Epoch970 Loss: 113.56579131812191, New Best Found!!
Epoch971 Loss: 113.54533906438239, New Best Found!!
Epoch972 Loss: 113.52493995048903, New Best Found!!
Epoch973 Loss: 113.50459376499288, New Best Found!!
Epoch974 Loss: 113.48430029795499, New Best Found!!
Epoch975 Loss: 113.46405934093751, New Best Found!!
Epoch976 Loss: 113.44387068699643, New Best Found!!
Epoch977 Loss: 113.4237341306733, New Best Found!!
Epoch978 Loss: 113.40364946798722, New Best Found!!
Epoch979 Loss: 113.3836164964267, New Best Found!!
Epoch980 Loss: 113.36363501494156, New Best Found!!
Epoch981 Loss: 113.34370482393433, New Best Found!!
Epoch982 Loss: 113.32382572525162, New Best Found!!
Epoch983 Loss: 113.30399752217726, New Best Found!!
Epoch984 Loss: 113.28422001942177, New Best Found!!
Epoch985 Loss: 113.26449302311545, New Best Found!!
Epoch986 Loss: 113.24481634079841, New Best Found!!
Epoch987 Loss: 113.22518978141315, New Best Found!!
Epoch988 Loss: 113.20561315529535, New Best Found!!
Epoch989 Loss: 113.1860862741647, New Best Found!!
Epoch990 Loss: 113.16660895111555, New Best Found!!
Epoch991 Loss: 113.14718100060941, New Best Found!!
Epoch992 Loss: 113.12780223846451, New Best Found!!
Epoch993 Loss: 113.10847248184683, New Best Found!!
Epoch994 Loss: 113.08919154926207, New Best Found!!
Epoch995 Loss: 113.06995926054405, New Best Found!!
Epoch996 Loss: 113.05077543684742, New Best Found!!
Epoch997 Loss: 113.03163990063678, New Best Found!!
Epoch998 Loss: 113.01255247567772, New Best Found!!
Epoch999 Loss: 112.99351298702648, New Best Found!!
Epoch1000 Loss: 112.97452126102102, New Best Found!!
Epoch1001 Loss: 112.95557712527052, New Best Found!!
Epoch1002 Loss: 112.93668040864534, New Best Found!!
Epoch1003 Loss: 112.91783094126713, New Best Found!!
Epoch1004 Loss: 112.89902855449881, New Best Found!!
Epoch1005 Loss: 112.88027308093379, New Best Found!!
Epoch1006 Loss: 112.8615643543859, New Best Found!!
Epoch1007 Loss: 112.84290220987926, New Best Found!!
Epoch1008 Loss: 112.82428648363673, New Best Found!!
Epoch1009 Loss: 112.80571701307034, New Best Found!!
Epoch1010 Loss: 112.78719363676979, New Best Found!!
Epoch1011 Loss: 112.76871619449193, New Best Found!!
Epoch1012 Loss: 112.75028452714945, New Best Found!!
Epoch1013 Loss: 112.7318984768007, New Best Found!!
Epoch1014 Loss: 112.7135578866372, New Best Found!!
Epoch1015 Loss: 112.69526260097363, New Best Found!!
Epoch1016 Loss: 112.67701246523598, New Best Found!!
Epoch1017 Loss: 112.65880732595, New Best Found!!
Epoch1018 Loss: 112.6406470307301, New Best Found!!
Epoch1019 Loss: 112.62253142826735, New Best Found!!
Epoch1020 Loss: 112.60446036831802, New Best Found!!
Epoch1021 Loss: 112.58643370169219, New Best Found!!
Epoch1022 Loss: 112.56845128024095, New Best Found!!
Epoch1023 Loss: 112.55051295684552, New Best Found!!
Epoch1024 Loss: 112.53261858540466, New Best Found!!
Epoch1025 Loss: 112.51476802082246, New Best Found!!
Epoch1026 Loss: 112.49696111899713, New Best Found!!
Epoch1027 Loss: 112.47919773680738, New Best Found!!
Epoch1028 Loss: 112.46147773210149, New Best Found!!
Epoch1029 Loss: 112.44380096368396, New Best Found!!
Epoch1030 Loss: 112.42616729130384, New Best Found!!
